nodedef>name VARCHAR,label VARCHAR,type VARCHAR,type_post VARCHAR,post_published VARCHAR,post_published_unix INT,user_locale VARCHAR,user_sex VARCHAR,likes INT,likes_count_fb INT,comments_all INT,comments_base INT,comments_replies INT,comment_likes INT,shares INT,engagement INT,post_id VARCHAR,post_link VARCHAR
c3837a39d94a732759e2292529d6dc78ef766445,April 17 Image of the Week  Wheaton College’s class films is a highly anticipated event each spring semester. Many students work for many months writing_ directing_ acting_ producing and editing in the hopes of taking home the coveted Best Film award.  Peter Desrosier ’16 sent in this photo giving evidence to the popularity of the class films event as students begin to gather in the courtyard of Edman Memorial Chapel. Adams Hall_ Blanchard Hall and Pierce Chapel add a fitting frame to this nice early spring scene.,post_page_54942390562,photo,2015-04-17T20:57:47+0000,,,,104,105,0,0,0,0,1,105,54942390562_10152695165875563,https://www.facebook.com/54942390562/posts/10152695165875563
5787ad14b181990c816ba79ee3f81ce72b03df33,user_705566154,user,user,,,en_US,male,2,,0,0,0,,,2,,
e9e6fac443be3cec047aca30bf82153af62743a7,user_508388682,user,user,,,en_US,female,2,,0,0,0,,,2,,
7c2a4aa24c019ef6766d491b14ba5ea02acb7bea,user_100004342476908,user,user,,,en_US,male,1,,0,0,0,,,1,,
bbd19426b41cf17c88ede78b9180ce15c220d2a1,user_816410110,user,user,,,en_US,female,3,,0,0,0,,,3,,
a7fd9c70927661228e3d5d37557c1ccd3a1d12db,user_100002720604006,user,user,,,en_US,female,1,,0,0,0,,,1,,
25fab186a0f7b94e3140c636a64c7cb958920f36,user_763991982,user,user,,,en_US,female,1,,0,0,0,,,1,,
d7fa99659a8634535785b2525f29628d083b632c,user_166862746676639,user,user,,,,,1,,0,0,0,,,1,,
0e50a7f9a306a6899e74a5319397d562f6d30a9d,user_595116742,user,user,,,en_US,female,3,,0,0,0,,,3,,
e545619a4b6813f830f0b2cd3863da9e29492264,user_100000063244337,user,user,,,en_US,female,8,,1,1,0,,,9,,
fb74aa74c10562d85c4d4ec07c19d31999431557,user_1344083968,user,user,,,en_US,male,16,,3,3,0,,,19,,
024d9b85f4a36167c3d8e1445043a0523e3d49b0,user_100000147824731,user,user,,,en_GB,female,4,,0,0,0,,,4,,
7c78bb461365193a7e7580ea9d2227322c1cfd9e,user_187700500,user,user,,,en_US,male,1,,0,0,0,,,1,,
9adcdbb4c688e16eac2cd9096b7dada3c0adaec9,user_100001607822924,user,user,,,en_US,female,1,,0,0,0,,,1,,
bcbdbc295d91f5d359992f4822c14aa680bfa5f7,user_100001708569324,user,user,,,ko_KR,female,2,,0,0,0,,,2,,
c6d4cc0a520476de43726f38621ab97dcdd04c2e,user_100004901197865,user,user,,,en_US,female,1,,0,0,0,,,1,,
078c615b1acd6e145db0df6360412f536f50a9e6,user_1151121111,user,user,,,en_US,female,1,,0,0,0,,,1,,
021416d92b8b4c356651dc8ef8535fdd9b2df48e,user_100003160435790,user,user,,,en_US,female,6,,1,1,0,,,7,,
db759ee0b089c0e687113e5ada5aaae71e5731ed,user_100005551067364,user,user,,,en_US,female,2,,0,0,0,,,2,,
cbcb88fe2b1be04456eee04800e41f8aeccf885c,user_100009227555805,user,user,,,en_US,male,1,,0,0,0,,,1,,
f16cecc65a17436406dd85e47359220b8f7daea0,user_187702689,user,user,,,en_US,female,1,,0,0,0,,,1,,
38005f288ec108c1047519a18acebded21066f36,user_601457910,user,user,,,en_US,female,3,,0,0,0,,,3,,
59e698530516cb9138c751ea24fd3a3bc0657973,user_100000186301161,user,user,,,en_US,female,1,,0,0,0,,,1,,
237d635b8db35e352e46ccd174691bf41692eace,user_1270958923,user,user,,,en_US,female,5,,0,0,0,,,5,,
7335fdca7cd6e69fa14fb012f42a0ed30c56b9ad,user_1246638877,user,user,,,en_US,male,1,,0,0,0,,,1,,
fd9d38bf06b10e2b322deaf552437633649ef2e4,user_100007147805317,user,user,,,pt_BR,male,1,,0,0,0,,,1,,
e5f6c2ac6180cc22d9b8632b3bd621f3775a1473,user_100001744765186,user,user,,,es_ES,male,2,,0,0,0,,,2,,
9356206b716436cf6d91dca750e8c2908ca9b382,user_666784550,user,user,,,en_US,female,12,,1,1,0,,,13,,
fdd4e053e42a850cbf25124e1cfb5650a73e608b,user_100000493950524,user,user,,,en_US,male,2,,0,0,0,,,2,,
13809acfd9af7e4a07fcfebe24905bf0311f1409,user_187700305,user,user,,,en_US,male,3,,1,1,0,,,4,,
4e1916d9caf9766d6351e45dc898ef1e2b856c87,user_187701257,user,user,,,en_US,male,1,,0,0,0,,,1,,
7095158f87eff240232067c848fb6e6a3e0df249,user_1533454520,user,user,,,en_US,male,4,,0,0,0,,,4,,
c44bf1736e0a6917f63732b04e6deaba25b178bd,user_100000622922255,user,user,,,en_US,male,4,,0,0,0,,,4,,
2b2dda733b27b3824bcd3ebef39bedbed71b3c8d,user_569861874,user,user,,,en_US,female,2,,0,0,0,,,2,,
9aedebe1acffe7fb60e4ee56d2dbf1fc92fa3a6c,user_100005398364076,user,user,,,en_US,female,7,,0,0,0,,,7,,
a9575cb7f4832300d8d6ea5632931dd9061b28de,user_775930451,user,user,,,en_US,female,12,,0,0,0,,,12,,
50a41e55d53c0d28ffbfd10e459ea0c5a155e263,user_1277055046,user,user,,,en_US,female,2,,0,0,0,,,2,,
3ef3c9b23c7aed30cba348bd26d6976578700764,user_1268721567,user,user,,,en_US,male,4,,0,0,0,,,4,,
8991958804774d413503289dd45ff9b5441e7698,user_100003217846067,user,user,,,en_US,female,1,,0,0,0,,,1,,
716e0afbfbed6c082dada98428142b155ae257d6,user_535496904,user,user,,,en_US,female,1,,0,0,0,,,1,,
cda11711ef16be635d86fc0af34d2e90113d0614,user_1637155234,user,user,,,en_US,female,15,,2,2,0,,,17,,
8933c766f2e1fb4af67ef6a3c0abb279732f84af,user_1326415692,user,user,,,en_US,female,6,,0,0,0,,,6,,
f89665f2a37c5438ad4240cb269b717989104355,user_744760113,user,user,,,en_US,male,15,,0,0,0,,,15,,
2c6fc965f2a0ce503fc8c8f03b557b9d61facde7,user_706226677,user,user,,,en_US,female,9,,0,0,0,,,9,,
4f5d75ed2e36af2317bb437563fa54e8987fa9d0,user_1599965748,user,user,,,en_US,female,3,,0,0,0,,,3,,
e2bf5f3fd4bcd3bb4a612b1965fe2cf120e00941,user_791664719,user,user,,,en_US,female,7,,1,1,0,,,8,,
d3a6fab80c07758de6a77f721384cbb72c604386,user_100000357677711,user,user,,,en_US,male,4,,0,0,0,,,4,,
ad1c6d1b3ed55d56436217fa5bd097c9b85bab62,user_100000902114608,user,user,,,en_US,female,4,,0,0,0,,,4,,
6939f425e28317e96c5917d86df5c434b956cc78,user_1074372490,user,user,,,en_US,female,1,,0,0,0,,,1,,
9a5f5452815b664f2d42765256eb8caf15e6dba7,user_100001401949275,user,user,,,en_US,female,4,,0,0,0,,,4,,
314122c206d4d6dd6b91ee7d037bf9208f6e9eca,user_100000851972200,user,user,,,en_US,male,11,,1,1,0,,,12,,
6a49462a1cb469186b72fe216b4c3bedd94d49f7,user_100001910198238,user,user,,,ko_KR,male,1,,0,0,0,,,1,,
97b8a4adc8bf27d04a2b44f0200afa7bbc0baa45,user_632153857,user,user,,,en_US,male,2,,0,0,0,,,2,,
8e5349149eeb8bca5210b1a7249565183d09863a,user_710631043,user,user,,,en_US,female,12,,0,0,0,,,12,,
fb1edb53bad886f64b7d0ee20f08e8c1cedae871,user_518650232,user,user,,,en_US,female,18,,0,0,0,,,18,,
c70f4458e01a5421664ef7d3db20afb05023f066,user_100001189527053,user,user,,,en_US,female,5,,0,0,0,,,5,,
ec2ea58060d65b29516a99030e01d26a5ac043af,user_683934535,user,user,,,en_US,female,25,,0,0,0,,,25,,
3d57b2c42366751ff3fd26c70e474226adabdf0e,user_1470016605,user,user,,,en_US,male,6,,0,0,0,,,6,,
ff147be736ef343756ed9de7114b5d3c54bc8131,user_1738888491,user,user,,,en_US,female,4,,0,0,0,,,4,,
06086018574eb97d9ddac6418edd6002f0cb4e1d,user_1354017231,user,user,,,en_US,female,5,,0,0,0,,,5,,
50f8b695a9076beefdcb8c7f77bdf64125274f8d,user_100008072506635,user,user,,,en_US,male,24,,1,1,0,,,25,,
46271d12e88aca7ed510ad11f4f3d73c72beaf94,user_534037577,user,user,,,en_US,female,7,,0,0,0,,,7,,
1439192e8a8abf347a460c2c902fd0f753bfef3f,user_187700463,user,user,,,en_US,female,6,,0,0,0,,,6,,
